AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
TUS,Tucson International,32.11888889,-110.94444444
TUS,Tucson International,32.11611111,-110.94111111
TUS,Tucson International,32.125,-110.94972222
TUT,Tauta Airport,-5.8325,145.93361111
TUU,Tabuk Airport,28.37222222,36.62527778
TUU,Tabuk Airport,28.37305556,36.62083333
TUU,Prince Sultan Bin Abdulaziz,28.37305556,36.62083333
TUU,Tabuk Airport,28.37305556,36.62083333
TUU,Prince Sultan Bin Abdulaziz,28.37305556,36.62083333
TUU,Prince Sultan Bin Abdulaziz,28.37166667,36.63
TVA,Morafenobe Airport,-17.84944444,44.91916667
TVA,Morafenobe Airport,-17.84944444,44.91916667
TVA,Morafenobe Airport,-17.85083333,44.92027778
TVA,Morafenobe Airport,-17.85055556,44.92027778
TVA,Morafenobe Airport,-17.85083333,44.92027778
TVA,Morafenobe Airport,-17.85055556,44.92027778
TVC,Cherry Capital,44.74,-85.58583333
TVC,Cherry Capital,44.74166667,-85.58222222
TVC,Cherry Capital,44.74166667,-85.58166667
TVC,Cherry Capital,44.74166667,-85.58222222
TVC,Cherry Capital,44.74166667,-85.58194444
TVF,Thief River Falls Regional,48.06611111,-96.185
TVF,Thief River Falls Regional,48.06555556,-96.185
TVI,Thomasville Regional,30.90138889,-83.88138889
TVI,Thomasville Regional,30.90166667,-83.88111111
TVI,Thomasville Regional,30.90194444,-83.88111111
TVI,Thomasville Regional,30.90166667,-83.88111111
TVI,Thomasville Regional,30.90194444,-83.88111111
TVI,Thomasville Regional,30.90138889,-83.88138889
TVI,Thomasville Regional,30.90277778,-83.88027778
TVL,Lake Tahoe Airport,38.89416667,-119.99444444
TVL,Lake Tahoe Airport,38.89388889,-119.99527778
TVU,Matei,-16.69305556,179.87416667
TWA,Twin Hills Airport,59.07638889,-160.27083333
TWA,Twin Hills Airport,59.07444444,-160.275
TWB,Toowoomba Airport,-27.54222222,151.91388889
TWB,Toowoomba Airport,-27.54138889,151.9125
TWB,Toowoomba Airport,-27.54277778,151.91805556
WTB,Toowoomba Airport,-27.54277778,151.91805556
TWD,Jefferson County International,48.05,-122.8
TWD,Jefferson County International,48.05388889,-122.81055556
TWE,Taylor Airport,65.67916667,-164.79888889
TWF,Joslin Field - Magic Valley Regional,42.48194444,-114.48666667
TWF,Joslin Field - Magic Valley Regional,42.48194444,-114.48777778
TWF,Joslin Field - Magic Valley Regional,42.48083333,-114.48555556
TWH,Two Harbors Airport,33.425,-118.50833333
TWU,Tawau Airport,4.26388889,117.88694444
TWU,Tawau Airport,4.31333333,118.12194444
TX1,Mesquite Metro,32.74694444,-96.53055556
TX2,Denver City Airport,32.975,-102.84222222
TX2,Denver City Airport,32.97472222,-102.845
TX2,Denver City Airport,32.975,-102.84222222
TX2,Denver City Airport,32.97472222,-102.845
TX3,Port Isabel - Cameron County,26.16611111,-97.34583333
TX3,Cameron County,26.16638889,-97.34666667
TX4,Bruce Field,31.67444444,-99.97694444
TX5,Cleburne Municipal,32.35388889,-97.43388889
TX5,Cleburne Municipal,32.35361111,-97.43388889
TX5,Cleburne Regional,32.35361111,-97.43388889
TX5,Cleburne Municipal,32.35361111,-97.43388889
TX5,Cleburne Regional,32.35361111,-97.43388889
TX6,Horseshoe Bay Resort,30.52694444,-98.35888889
TX7,Post Garza County Municipal,33.20361111,-101.34027778
TX7,Post Garza County Municipal,33.20333333,-101.33833333
TX7,Post Garza County Municipal,33.20361111,-101.34027778
TX7,Post Garza County Municipal,33.20333333,-101.33833333
TXG,Taichung Airport,24.18805556,120.64611111
TXG,Taichung Airport,24.18638889,120.65388889
TXK,Texarkana Muni/Webb Field,33.45638889,-93.98916667
TXK,Texarkana Regional-Webb Field,33.45638889,-93.98916667
TXK,Texarkana Regional-Webb Field,33.45361111,-93.99111111
TXK,Texarkana Regional-Webb Field,33.45638889,-93.98916667
TXL,Tegel,52.56055556,13.29555556
TXL,Tegel,52.56055556,13.29222222
TXL,Tegel,52.55972222,13.28777778
TXL,Tegel,52.55916667,13.29027778
TXN,Tunxi Airport,29.73472222,118.25416667
TXN,Tunxi Airport,29.73388889,118.25611111
TXN,Tunxi Airport,29.73361111,118.25611111
TXN,Tunxi Airport,29.73388889,118.25611111
TXN,Tunxi Airport,29.73361111,118.25611111
TXU,Tabou Airport,4.43333333,-7.36666667
TXU,Tabou Airport,4.43805556,-7.36277778
TYB,Tibooburra Airport,-29.45694444,142.06222222
TYB,Tibooburra Airport,-29.45111111,142.05777778
TYB,Tibooburra Airport,-29.45277778,142.05722222
TYE,Tyonek Airport,61.075,-151.13194444
TYE,Tyonek Airport,61.07666667,-151.13805556
TYL,Capitan Montes,-4.56472222,-81.25277778
TYL,Capitan FAP Victor Montes International,-4.57666667,-81.25416667
TYL,Capitan FAP Victor Montes International,-4.57638889,-81.25416667
TYL,Capitan FAP Victor Montes International,-4.57666667,-81.25416667
TYN,Wusu,37.74583333,112.63055556
TYO,Tokyo Metropolitan Area,35.6525,139.73194444
TYR,Tyler Pounds Regional,32.35472222,-95.39888889
TYR,Tyler Pounds Regional,32.35416667,-95.4025
TYR,Tyler Pounds Regional,32.35388889,-95.40277778
TYR,Tyler Pounds Regional,32.35416667,-95.4025
TYR,Tyler Pounds Regional,32.35388889,-95.40277778
TYR,Tyler Pounds Regional,32.35361111,-95.40305556
TYR,Tyler Pounds Regional,32.35388889,-95.40277778
TYS,McGhee Tyson,35.81222222,-83.9925
TYS,McGhee Tyson,35.81083333,-83.99416667
TYS,McGhee Tyson,35.80944444,-83.99527778
TYS,McGhee Tyson,35.81083333,-83.99416667
TYS,McGhee Tyson,35.80944444,-83.99527778
TYS,McGhee Tyson,35.81111111,-83.99416667
TYZ,Taylor Airport,34.45527778,-110.11
TYZ,Taylor Airport,34.45277778,-110.115
TZA,Belize City Municipal,17.51555556,-88.19583333
TZA,Belize City Municipal,17.51666667,-88.19472222
TZA,Belize Municipal,17.51666667,-88.19472222
TZA,Belize Municipal,17.5175,-88.19611111
TZA,Belize City Municipal,17.51666667,-88.19472222
TZA,Belize Municipal,17.5175,-88.19611111
TZF,Maya Beach Airport,16.62555556,-88.36722222
TZF,Maya Beach Airport,16.62944444,-88.36888889
FVA,Tuzla Airport,44.46666667,18.73333333
TZL,Tuzla Airport,44.45861111,18.72472222
TZN,Congo Town Airport,24.165,-77.58527778
TZN,Congo Town Airport,24.15888889,-77.58972222
TZN,Congo Town Airport,24.15888889,-77.59
TZN,Congo Town Airport,24.15888889,-77.58972222
TZN,Congo Town,24.15888889,-77.59
TZX,Trabzon Airport,40.99861111,39.77638889
TZX,Trabzon Airport,40.995,39.78972222
UAB,Incirlik AB,37.00222222,35.42583333
UAB,Incirlik AB,37.00194444,35.42611111
UAB,Incirlik AB,37.00194444,35.42583333
UAH,Ua Huka Airport,-8.93638889,-139.55194444
UAH,Ua Huka Airport,-8.93611111,-139.55388889
UAK,Narsarsuaq Airport,61.16222222,-45.42805556
UAK,Narsarsuaq Airport,61.16055556,-45.42611111
UAK,Narsarsuaq Airport,61.16055556,-45.42583333
UAK,Narsarsuaq Airport,61.16055556,-45.42611111
UAK,Narsarsuaq Airport,61.16055556,-45.42583333
UAK,Narsarsuaq Airport,61.16027778,-45.42666667
UAM,Andersen AFB,13.5825,144.9275
UAM,Andersen AFB,13.5825,144.9275
UAM,Andersen AFB,13.58388889,144.93
UAQ,San Juan Airport,-31.56666667,-68.41666667
UAQ,San Juan Airport,-31.57138889,-68.41833333
UAS,Samburu Airport,0.53388889,37.53222222
UAS,Samburu Airport,0.53416667,37.53166667
UAX,Uaxactun Airport,17.39388889,-89.63277778
UBA,Uberaba Airport,-19.77638889,-47.95833333
UBA,Mario de Almeida Franco,-19.765,-47.96472222
UBA,Mario de Almeida Franco,-19.76444444,-47.96527778
UBA,Mario de Almeida Franco,-19.765,-47.96472222
UBA,Mario de Almeida Franco,-19.76444444,-47.96527778
UBA,Mario de Almeida Franco,-19.765,-47.96472222
UBF,Chatham Municipal,41.68805556,-69.99
UBF,Chatham Municipal,41.68833333,-69.98972222
UBJ,Yamaguchi Ube,33.92583333,131.27444444
UBJ,Yamaguchi Ube,33.93,131.27861111
UBJ,Yamaguchi Ube,33.93,131.27888889
UBP,Ubon Ratchathani Airport,15.24888889,104.87361111
UBP,Ubon Ratchathani Airport,15.25138889,104.87027778
UBS,Lowndes County,33.46527778,-88.38055556
UBS,Columbus-Lowndes County,33.46527778,-88.38027778
UBS,Columbus-Lowndes County,33.46527778,-88.38083333
UBS,Columbus-Lowndes County,33.46527778,-88.38027778
UBS,Columbus-Lowndes County,33.46527778,-88.38083333
UCA,Oneida County,43.14138889,-75.38027778
UCY,Everett-Stewart Regional,36.38027778,-88.98555556
UCY,Everett-Stewart Regional,36.38194444,-88.98555556
UCY,Everett-Stewart Regional,36.37972222,-88.98583333
UCY,Everett-Stewart Regional,36.38194444,-88.98555556
UCY,Everett-Stewart Regional,36.37972222,-88.98583333
UDD,Bermuda Dunes Airport,33.74833333,-116.27416667
UDD,Bermuda Dunes Airport,33.74833333,-116.27472222
UDG,Darlington County Jetport,34.44916667,-79.89027778
UDG,Darlington County Jetport,34.44944444,-79.89
UDG,Darlington County,34.44944444,-79.89
UDG,Darlington County Jetport,34.44944444,-79.89
UDG,Darlington County,34.44944444,-79.89
UDG,Darlington County,34.4475,-79.88638889
UDI,Uberlandia Airport,-18.9,-48.23333333
UDI,Uberlandia Airport,-18.88277778,-48.22555556
UDI,Uberlandia Airport,-18.88361111,-48.22583333
UDI,Uberlandia Airport,-18.88277778,-48.22555556
UDI,Uberlandia Airport,-18.88361111,-48.22583333
UDR,Udaipur Airport,24.615,73.89611111
UDR,Udaipur Airport,24.6175,73.89638889
UDR,Maharana Pratap,24.6175,73.89638889
UEL,Quelimane Airport,-17.84722222,36.86555556
UEL,Quelimane Airport,-17.85583333,36.86861111
UEL,Quelimane Airport,-17.85138889,36.86833333
UEO,Kumejima Airport,26.36527778,126.71944444
UEO,Kumejima Airport,26.36527778,126.71944444
UEO,Kumejima Airport,26.36361111,126.71388889
UES,Waukesha County,43.03833333,-88.23
UES,Waukesha County,43.04111111,-88.23694444
UET,Quetta/Samungli,30.25361111,66.93611111
UET,Quetta International,30.25138889,66.93777778
UET,Samungli International,30.25138889,66.93777778
UET,Samungli International,30.25222222,66.93861111
UET,Quetta International,30.25138889,66.93777778
UET,Samungli International,30.25222222,66.93861111
UET,Samungli International,30.25138889,66.93777778
UFA,Ufa Airport,54.55777778,55.87388889
UGA,Ugashik Airport,57.50638889,-157.39166667
UGB,Ugashik Bay,57.43138889,-157.75
UGB,Ugashik Bay,57.42527778,-157.74
UGC,Urgench Airport,41.57777778,60.64166667
UGC,Urgench Airport,41.57777778,60.64166667
UGC,Urgench Airport,41.5825,60.64361111
UGC,Urgench Airport,41.58277778,60.64361111
UGC,Urgench Airport,41.5825,60.64361111
UGC,Urgench Airport,41.58277778,60.64361111
UGC,Urgench Airport,41.5825,60.64361111
UGI,Uganik Airport,57.75,-153.31666667
UGN,Waukegan Regional,42.42138889,-87.86694444
UGN,Waukegan Regional,42.42222222,-87.86777778
UGN,Waukegan National,42.42222222,-87.86777778
UGN,Waukegan National,42.42222222,-87.86805556
UGN,Waukegan National,42.42222222,-87.86777778
UGN,Waukegan National,42.42138889,-87.86694444
UGS,Ugashik New,57.52777778,-157.43277778
UGS,Ugashik Airport,57.52333333,-157.39611111
UHE,Uherske Hradiste Airport,49.06666667,17.45
UHE,Uherske Hradiste Airport,49.06666667,17.45
UHF,Upper Heyford Airport,51.93666667,-1.24916667
UIB,El Carano,5.68027778,-76.64277778
UIB,El Carano,5.69083333,-76.64111111
UIH,Phu Cat,13.955,109.04222222
UII,Utila Island Hond.,16.08666667,-86.89111111
UIN,Quincy Regional-Baldwin Field,39.94416667,-91.19722222
UIN,Quincy Regional-Baldwin Field,39.94277778,-91.19444444
UIN,Quincy Regional-Baldwin Field,39.94305556,-91.19444444
UIN,Quincy Regional-Baldwin Field,39.94277778,-91.19444444
UIN,Quincy Regional-Baldwin Field,39.94305556,-91.19444444
UIO,Mariscal Sucre International,-0.13777778,-78.48611111
UIO,Mariscal Sucre International,-0.14111111,-78.48833333
UIO,Old Mariscal Sucre International,-0.14111111,-78.48833333
UIO,Mariscal Sucre International,-0.14111111,-78.48833333
UIO,Old Mariscal Sucre International,-0.14111111,-78.48833333
UIO,Old Mariscal Sucre International,-0.14138889,-78.48805556
UIP,Pluguffan,47.97444444,-4.17083333
UIP,Pluguffan,47.975,-4.17083333
UIP,Quimper Pluguffan,47.975,-4.17083333
UIP,Pluguffan,47.975,-4.17083333
UIP,Quimper Pluguffan,47.975,-4.17083333
UKB,Kobe,34.63277778,135.22388889
UKI,Ukiah Municipal,39.12666667,-123.2
UKI,Ukiah Municipal,39.12583333,-123.20083333
ULA,San Julian Airport,-49.30666667,-67.80277778
ULC,Los Cerrillos,-33.48972222,-70.69472222
ULI,Ulithi Airport,9.96666667,139.66666667
ULI,Ulithi Airport,9.96666667,139.66666667
ULI,Ulithi Airport,10.02027778,139.79
ULI,Ulithi Airport,10.01666667,139.8
ULI,Ulithi Airport,10.02027778,139.79
ULI,Ulithi Airport,10.01666667,139.8
ULI,Ulithi Airport,10.02,139.78972222
ULM,New Ulm Municipal,44.32138889,-94.50055556
ULM,New Ulm Municipal,44.31972222,-94.50222222
ULM,New Ulm Municipal,44.31861111,-94.50138889
ULM,New Ulm Municipal,44.31833333,-94.50166667
ULM,New Ulm Municipal,44.31972222,-94.50222222
ULM,New Ulm Municipal,44.31833333,-94.50166667
ULN,Buyant Uhaa,47.8425,106.7675
ULN,Chinggis Khaan International,47.8425,106.7675
UBN,Chinggis Khaan International,47.8425,106.7675
UBN,Buyant Ukhaa International,47.8425,106.76722222
ULQ,Farfan,4.09722222,-76.22916667
ULQ,Farfan,4.08833333,-76.235
ULQ,Tulua Airport,4.08833333,-76.235
ULQ,Tulua Airport,4.09416667,-76.22388889
ULQ,Tulua Airport,4.09444444,-76.22388889
ULQ,Heriberto Gil Martinez,4.09444444,-76.22388889
ULQ,Farfan,4.08833333,-76.235
ULQ,Heriberto Gil Martinez,4.09444444,-76.22388889
ULS,Ulysses Airport,37.60388889,-101.37333333
ULS,Ulysses Airport,37.60388889,-101.37361111
ULY,Ulyanovsk Airport,54.40111111,48.80277778
ULY,Ulyanovsk Airport,54.40111111,48.80277778
ULY,Vostochny,54.40111111,48.80277778
ULY,Vostochny,54.40083333,48.8025
ULY,Ulyanovsk Airport,54.40111111,48.80277778
ULY,Ulyanovsk Vostochny,54.40083333,48.8025
UMB,North Shore,53.37666667,-167.8875
UMD,Uummannaq Airport,70.67972222,-52.11722222
UME,Umea Airport,63.79361111,20.28444444
UME,Umea Airport,63.79083333,20.28472222
UMM,Summit Airport,63.33166667,-149.125
UMM,Summit Airport,63.33138889,-149.12722222
UMM,Summit Airport,63.33111111,-149.12888889
UMM,Summit Airport,63.33138889,-149.12722222
UMM,Summit Airport,63.33111111,-149.12888889
UMR,Woomera Airport,-31.14638889,136.81722222
UMR,Woomera Airport,-31.14416667,136.81694444
UMT,Umiat Airport,69.3725,-152.13333333
UMT,Umiat Airport,69.37111111,-152.135
UMU,Umuarama Airport,-23.79833333,-53.31333333
UMU,Umuarama Airport,-23.79861111,-53.31388889
UMU,Orlando de Carvalho,-23.79916667,-53.31388889
UND,Konduz Airport,36.66055556,68.90916667
UND,Konduz Airport,36.665,68.91083333
UND,Kunduz,36.665,68.91083333
UND,Konduz Airport,36.665,68.91083333
UND,Kunduz,36.665,68.91083333
UND,Kunduz,36.66444444,68.91333333
UNG,Kiunga Airport,-6.12555556,141.28138889
UNG,Kiunga Airport,-6.12527778,141.28194444
UNI,Union Island Airport,12.59861111,-61.40972222
UNI,Union Island Airport,12.60055556,-61.41166667
UNI,Union Island Airport,12.60027778,-61.41166667
UNI,Union Island Airport,12.60055556,-61.41166667
UNI,Union Island Airport,12.60027778,-61.41166667
UNK,Unalakleet Airport,63.88472222,-160.79388889
UNK,Unalakleet Airport,63.88861111,-160.79916667
UNK,Unalakleet Airport,63.88333333,-160.79666667
UNS,Umnak Airport,53.22388889,-168.43222222
UNT,Unst Airport,60.74722222,-0.85
UNT,Unst Airport,60.74722222,-0.85388889
UNT,Unst Airport,60.74694444,-0.85388889
UNT,Unst Airport,60.74722222,-0.85388889
UNT,Unst Airport,60.74694444,-0.85388889
UNT,Unst Airport,60.74694444,-0.85416667
UOX,University-Oxford,34.38444444,-89.535
UOX,University-Oxford,34.38444444,-89.53694444
UOX,University-Oxford,34.38444444,-89.53666667
UPG,Hasanuddin,-5.06944444,119.55
UPN,Uruapan Airport,19.41111111,-102.04722222
UPN,Uruapan Airport,19.39638889,-102.03888889
UPP,Upolu,20.26805556,-155.8625
UPP,Upolu,20.26527778,-155.86
UQE,The Queens,58.87166667,-158.47111111
UQE,The Queens,58.87194444,-158.47166667
URA,Uralsk Airport,51.15083333,51.54305556
URA,Uralsk Airport,51.15083333,51.54166667
URA,Uralsk Airport,51.15194444,51.54388889
URA,Uralsk Airport,51.15083333,51.54166667
URA,Uralsk Airport,51.15194444,51.54388889
URB,Urubupunga Airport,-20.77555556,-51.56138889
URB,Urubupunga Airport,-20.77694444,-51.56472222
URB,Urubupunga Airport,-20.77722222,-51.56416667
URC,Diwopu,43.90722222,87.47416667
URC,Diwopu International,43.90722222,87.47416667
URC,Tianshan,43.91944444,87.47361111
URG,Rubem Berta,-29.78166667,-57.03833333
URG,Rubem Berta,-29.78222222,-57.03805556
URG,Rubem Berta International,-29.78194444,-57.03777778
URO,Rouen Vallee de Seine,49.38861111,1.1875
URO,Vallee de Seine,49.38416667,1.17472222
URO,Rouen Vallee de Seine,49.38416667,1.17472222
URO,Vallee de Seine,49.38416667,1.17472222
URO,Rouen Vallee de Seine,49.38416667,1.17472222
URO,Rouen Vallee de Seine,49.38527778,1.17611111
URT,Surat Thani Airport,9.13333333,99.13333333
URT,Surat Thani Airport,9.1325,99.13555556
URY,Guriat,31.40833333,37.26111111
URY,Guriat,31.41222222,37.27944444
USH,Ushuaia Airport,-54.80277778,-68.32777778
USH,Islas Malvinas,-54.80277778,-68.32777778
USI,Usi Belli Coal Mine,63.86666667,-148.78333333
USM,Samui,9.55055556,100.06194444
USM,Samui,9.54777778,100.0625
USM,Samui,9.54805556,100.0625
USN,Ulsan Airport,35.59055556,129.3575
USN,Ulsan Airport,35.59361111,129.35166667
UST,St. Augustine Airport,29.95861111,-81.33888889
UST,St. Augustine Airport,29.95916667,-81.33972222
UST,Northeast Florida Regional,29.95916667,-81.33972222
UST,St Augustine,29.95916667,-81.33972222
UST,Northeast Florida Regional,29.95916667,-81.33972222
UT1,Heber City Municipal - Russ McDonald Field,40.48194444,-111.42888889
UT1,Heber Valley,40.48194444,-111.42888889
UTB,Muttaburra Airport,-22.5875,144.525
UTB,Muttaburra Airport,-22.58333333,144.53333333
UTH,Udon Thani Airport,17.38638889,102.78833333
UTK,Utirik Island,11.23333333,169.86666667
UTM,Tunica Municipal,34.68083333,-90.34638889
UTM,Tunica Municipal,34.685,-90.34777778
UTN,Upington Airport,-28.40055556,21.25333333
UTN,Upington Airport,-28.39972222,21.26333333
UTN,Upington International,-28.39805556,21.2625
UTN,Upington Airport,-28.39972222,21.26333333
UTN,Upington International,-28.39805556,21.2625
UTN,Upington International,-28.40166667,21.26111111
UTO,Indian Mountain AFS,65.99333333,-153.70166667
UTO,Indian Mountain LRRS,65.99277778,-153.70416667
UTO,Indian Mountain LRRS,65.99277778,-153.70388889
UTO,Indian Mountain LRRS,65.99277778,-153.70361111
UTO,Indian Mountain LRRS,65.99277778,-153.70416667
UTO,Indian Mountain LRRS,65.99277778,-153.70361111
UTP,U-Taphao International,12.67777778,101.00916667
UTP,U-Tapao Pattaya International,12.67972222,101.005
UTP,U Tapao Rayong Pattaya International,12.67972222,101.005
UTT,K.D. Matanzima,-31.54583333,28.67361111
UTT,Mthatha Airport,-31.54583333,28.67361111
UTT,Mthatha Airport,-31.54805556,28.67444444
UTT,Mthatha Airport,-31.54611111,28.67527778
UTT,Mthatha Airport,-31.54805556,28.67444444
UTT,Mthatha Airport,-31.54611111,28.67527778
UTW,Queenstown Airport,-31.92027778,26.88222222
UTW,Queenstown Airport,-31.92,26.88222222
UUK,North Kuparuk,70.36222222,-149.02833333
UUS,Khomutovo,46.88333333,142.71666667
UUS,Khomutovo,46.88555556,142.7175
UUS,Yuzhno Sakhalinsk,46.88555556,142.7175
UUS,Khomutovo,46.88555556,142.7175
UUU,Manumu Airport,-9.07444444,147.5725
UUU,Manumu Airport,-9.07388889,147.57416667
UVA,Garner Field,29.21138889,-99.74361111
UVE,Ouvea Ouloup,-20.64361111,166.58
UVE,Ouvea Airport,-20.64361111,166.58
UVE,Ouvea Airport,-20.64055556,166.57277778
UVE,Ouvea Ouloup,-20.64055556,166.57277778
UVE,Ouvea Airport,-20.64055556,166.57277778
UVE,Ouvea Ouloup,-20.64055556,166.57277778
UVF,Hewanorra International,13.73555556,-60.95222222
UVF,Hewanorra International,13.73305556,-60.9525
UVF,Hewanorra International,13.73333333,-60.95277778
UVF,Hewanorra International,13.73305556,-60.9525
UVF,Hewanorra International,13.73333333,-60.95277778
UVL,New Valley,25.475,30.59083333
UXA,Lik Camp Airport,68.16666667,-163.2
UXB,Fassberg Airport,52.92166667,-10.18416667
UXC,Hawley Municipal,46.88388889,-96.35083333
UXC,Hawley Municipal,46.88388889,-96.35027778
UXC,Hawley Municipal,46.88388889,-96.35055556
UXC,Hawley Municipal,46.88388889,-96.35027778
UXC,Hawley Municipal,46.88388889,-96.35055556
UXD,Chowchilla Airport,37.1125,-120.24694444
UXD,Chowchilla Airport,37.11333333,-120.24694444
UXE,Faulkton Municipal,45.03194444,-99.11555556
UXE,Faulkton Municipal,45.03027778,-99.1125
UXE,Faulkton Municipal,45.03055556,-99.11277778
UXE,Faulkton Municipal,45.03027778,-99.1125
UXE,Faulkton Municipal,45.03055556,-99.11277778
UXF,Stanford Field,43.94583333,-111.68416667
UXF,Stanford Field,43.95027778,-111.68472222
UXG,Dutch John Airport,40.91777778,-109.39083333
UXG,Dutch John Airport,40.91777778,-109.39055556
UXH,Gostomel,50.59888889,30.19666667
GML,Antonov International,50.59888889,30.19666667
GML,Antonov International,50.60361111,30.19194444
GML,Antonov International,50.60361111,30.19111111
GML,Antonov 2 International,50.60361111,30.19111111
GML,Antonov International,50.60361111,30.19194444
GML,Antonov 2 International,50.60361111,30.19111111
UXI,Calder Bay Airport,56.17166667,-133.49305556
UXJ,Madison,37.63138889,-84.3325
UXJ,Madison,37.63083333,-84.33222222
UXJ,Madison,37.63166667,-84.3325
UXJ,Central Kentucky Regional,37.63166667,-84.3325
UXJ,Madison,37.63083333,-84.33222222
UXJ,Central Kentucky Regional,37.63166667,-84.3325
UXK,Petaluma Municipal,38.25777778,-122.60527778
UXL,Chariot Airport,68.09722222,-165.76388889
UXM,47-Mile Mine Airport,61.04444444,-158.14527778
UXM,47-Mile Mine Airport,61.04444444,-158.14527778
UXN,Big Sandy Regional,37.75111111,-82.63694444
UXN,Big Sandy Regional,37.75111111,-82.63666667
UXN,Big Sandy Regional,37.75083333,-82.63666667
UXO,Fitchburg Municipal,42.55416667,-71.75888889
UXO,Fitchburg Municipal,42.55388889,-71.75916667
UXP,Stennis International,30.36777778,-89.45444444
UXP,Stennis International,30.36777778,-89.45472222
UXQ,Gilze-Rijen Airport,51.56805556,4.93305556
UXQ,Gilze-Rijen Airport,51.5675,4.93194444
UXQ,Gilze-Rijen Airport,51.56666667,4.93916667
UXR,Monument Valley Airport,37.01555556,-110.19916667
UXR,Monument Valley Airport,37.01666667,-110.20055556
UXS,Cimarron Municipal,37.83055556,-100.35027778
UXS,Cimarron Municipal,37.83055556,-100.35055556
UXS,Cimarron Municipal,37.83333333,-100.34694444
UXS,Cimarron Municipal,37.83277778,-100.34805556
UXT,Lorain Cnty Regional,41.34416667,-82.1775
LPR,Lorain County Regional,41.34416667,-82.17777778
UXU,Cheboygan City/County,45.65416667,-84.51833333
UXU,Cheboygan County,45.65361111,-84.51916667
UXU,Cheboygan County,45.65388889,-84.51916667
UXU,Cheboygan County,45.65361111,-84.51916667
UXU,Cheboygan County,45.65388889,-84.51916667
UXU,Cheboygan County,45.65361111,-84.51916667
UXV,Enterprise Municipal,45.42472222,-117.265
UXV,Enterprise Municipal,45.425,-117.265
UXV,Enterprise Municipal,45.42472222,-117.26472222
UXV,Enterprise Municipal,45.425,-117.265
UXV,Enterprise Municipal,45.42472222,-117.26472222
UXW,Putnam County,36.19333333,-85.48694444
UXX,Hot Springs Airport,47.6125,-114.61333333
UXY,Circle Town County,47.41666667,-105.55055556
UXY,Circle Town County,47.41833333,-105.56083333
UXZ,Garrison Municipal,47.65611111,-101.43666667
UXZ,Garrison Municipal,47.65583333,-101.43722222
UXZ,Garrison Municipal,47.65583333,-101.43694444
UXZ,Garrison Municipal,47.65611111,-101.43666667
UXZ,Garrison Municipal,47.65583333,-101.43722222
UXZ,Garrison Municipal,47.65611111,-101.43666667
UY1,Angel S Adami,-34.78916667,-56.26444444
UY1,Angel S Adami,-34.78888889,-56.265
UYL,Nyala Airport,12.07166667,24.89472222
UYL,Nyala Airport,12.05361111,24.95611111
UZU,Curuzu Cuatia Airport,-29.77555556,-57.97888889
UZU,Curuzu Cuatia Airport,-29.77055556,-57.97888889
VA1,Emporia Greensville Regional,36.68694444,-77.48277778
VA2,Chesapeake Regional,36.66555556,-76.32055556
VA3,Mountain Empire,36.89472222,-81.34972222
VA3,Mountain Empire,36.89472222,-81.35
VA4,Leesburg Executive,39.07805556,-77.5575
VAA,Vaasa Airport,63.045,21.76138889
VAA,Vaasa Airport,63.05055556,21.76222222
VAA,Vaasa Airport,63.05138889,21.76166667
VAD,Moody AFB,30.96833333,-83.19305556
VAD,Moody AFB,30.96777778,-83.19305556
VAD,Moody AFB,30.96861111,-83.19305556
VAD,Moody AFB,30.96777778,-83.19305556
VAD,Moody AFB,30.96861111,-83.19305556
VAF,Chabeuil,44.92027778,4.97027778
VAF,Chabeuil,44.92166667,4.97
VAF,Valence Chabeuil,44.92166667,4.97
VAF,Chabeuil,44.92166667,4.97
VAF,Valence Chabeuil,44.92166667,4.97
VAI,Vanimo Airport,-2.69472222,141.30194444
VAI,Vanimo Airport,-2.69388889,141.30361111
VAI,Vanimo Airport,-2.6925,141.30277778
VAI,Vanimo Airport,-2.69388889,141.30361111
VAI,Vanimo Airport,-2.6925,141.30277778
VAK,Chevak Airport,61.53361111,-165.58388889
VAK,Chevak Airport,61.54083333,-165.60083333
VAN,Van Airport,38.45861111,43.33222222
VAN,Van Airport,38.46833333,43.33222222
VAO,Suavanao Airport,-7.58583333,158.73138889
VAO,Suavanao Airport,-7.58527778,158.73111111
VAR,Varna Airport,43.2325,27.82555556
VAR,Varna Airport,43.23194444,27.82527778
VAS,Sivas Airport,39.81388889,36.90416667
VAS,Sivas Airport,39.81388889,36.90361111
VAV,Vava'u International,-18.58027778,-173.96666667
VAV,Vava'u International,-18.58527778,-173.96166667
VAV,Vava'u International,-18.58472222,-173.97083333
VAV,Vava'u International,-18.58583333,-173.96333333
VAV,Vava'u International,-18.58583333,-173.9625
VAV,Vava'u International,-18.58527778,-173.96166667
VAV,Vava'u International,-18.58583333,-173.9625
VAV,Vava'u International,-18.58555556,-173.96277778
VBG,Vandenberg AFB,34.72972222,-120.57583333
VBG,Vandenberg AFB,34.73722222,-120.58444444
VBG,Vandenberg Sfb,34.73722222,-120.58444444
VBS,Montichiari,45.42888889,10.33055556
VBS,Montichiari,45.42861111,10.33138889
VBS,Brescia Montichiari,45.42861111,10.33138889
VBS,Montichiari,45.42861111,10.33138889
