id,code,dispName,lat,long
13376,MLT,Millinocket Municipal,45.64777778,-68.68555556
13377,MLU,Monroe Regional,32.51138889,-92.03666667
13381,MLY,Manley Hot Springs Airport,64.98805556,-150.6475
13388,MMH,Mammoth Lakes Airport,37.63111111,-118.85138889
13389,MMI,McMinn County,35.39916667,-84.56166667
13392,MML,Southwest Minnesota Regional-Marshall/Ryan Field,44.45166667,-95.82444444
13394,MMN,Minute Man Air Field,42.46027778,-71.51805556
13397,MMT,McEntire Jngb,33.92083333,-80.80111111
13398,MMU,Morristown Municipal,40.79944444,-74.415
13401,MN1,Fosston Municipal Anderson Field,47.59277778,-95.77361111
13402,MN2,Moose Lake Carlton County,46.41861111,-92.80472222
13403,MN3,Ortonville Municipal-Martinson Field,45.30555556,-96.42444444
13409,MNM,Menominee Regional,45.12638889,-87.63861111
13410,MNN,Marion Municipal,40.61638889,-83.06333333
13415,MNT,Minto Al Wright,65.14805556,-149.36861111
13418,MNZ,Manassas Regional/Harry P. Davis Field,38.72111111,-77.515
13419,MO1,Midwest National Air Center,39.3325,-94.30972222
13420,MO2,Washington Regional,38.5875,-90.99388889
13422,MOB,Mobile Regional,30.69138889,-88.24277778
13424,MOD,Modesto City-County-Harry Sham Field,37.62583333,-120.95444444
13429,MOP,Mount Pleasant Municipal,43.62166667,-84.73722222
13431,MOR,Moore-Murrell,36.17944444,-83.37555556
13432,MOS,Moses Point Airport,64.69805556,-162.05722222
13433,MOT,Minot International,48.25777778,-101.27805556
13434,MOU,Mountain Village Airport,62.09472222,-163.68277778
13439,MPB,Watson Island International,25.77833333,-80.17027778
13440,ID2,Montpelier Airport,42.33611111,-111.28888889
13441,MPJ,Petit Jean Park,35.13888889,-92.90916667
13446,MPO,Pocono Mountains Regional,41.13777778,-75.38
13447,MPR,McPherson Airport,38.3525,-97.69138889
13448,MPS,Mount Pleasant Municipal,33.12861111,-94.97583333
13450,MPV,Edward F Knapp State,44.20361111,-72.56222222
13452,MQB,Macomb Municipal,40.52,-90.6525
13453,MQJ,Indianapolis Regional,39.84305556,-85.89777778
13459,MQT,Marquette Sawyer Regional,46.34916667,-87.39638889
13461,MQY,Smyrna Airport,36.00888889,-86.52
13463,MRB,Eastern WV Regional/Shepherd Field,39.40222222,-77.98305556
13464,MRC,Maury County Regional,35.55444444,-87.17916667
13466,MRH,Beaufort Morehead City,34.73416667,-76.66027778
13467,MRI,Merrill Field,61.21361111,-149.84472222
13469,MRK,Marco Island Executive,25.995,-81.6725
13470,MRN,Morganton Lenoir,35.83333333,-81.61666667
13476,MRY,Monterey Regional,36.58694444,-121.84194444
13478,MS1,Grenada Municipal,33.83027778,-89.79361111
13480,MSC,Falcon Field,33.46083333,-111.72833333
13484,MSL,Northwest Alabama Regional,34.74527778,-87.61027778
13485,MSN,Dane County Regional-Truax Field,43.14,-89.3375
13486,MSO,Missoula Montana,46.91611111,-114.09138889
13487,MSP,Minneapolis-St Paul International,44.88194444,-93.22166667
13490,MSS,Massena International-Richards Field,44.93611111,-74.845
13493,MSV,Sullivan County International,41.70166667,-74.795
13495,MSY,Louis Armstrong New Orleans International,29.98888889,-90.25
13497,MT1,Colstrip Airport,45.85277778,-106.70916667
13498,MTC,Selfridge Angb,42.61388889,-82.83694444
13501,MTH,The Florida Keys Marathon International,24.72611111,-81.05138889
13502,MTJ,Montrose Regional,38.50888889,-107.89444444
13504,MTM,Metlakatala,55.13333333,-131.58333333
13505,MTN,Martin State,39.32555556,-76.41388889
13506,MTO,Coles County Memorial,39.47777778,-88.28
13507,MTP,Sky Portal,41.07666667,-71.92055556
13512,MTW,Manitowoc County,44.12888889,-87.68055556
13513,MTX,Metro Field,64.80666667,-147.7625
13520,MUE,Waimea-Kohala,20.00138889,-155.66805556
13523,MUL,Spence,31.13777778,-83.70416667
13525,MUO,Mountain Home AFB,43.04361111,-115.8725
13527,MUT,Muscatine Municipal,41.36777778,-91.14833333
13535,MVL,Morrisville Stowe State,44.53444444,-72.61388889
13536,MVM,Kayenta Airport,36.71638889,-110.22833333
13537,MVN,Mount Vernon Airport,38.32333333,-88.85861111
13540,MVW,Skagit Regional,48.47055556,-122.42166667
13541,MVY,Martha's Vineyard Airport,41.39305556,-70.61222222
13543,MWA,Veterans Airport of Southern Illinois,37.755,-89.01111111
13544,MWC,Lawrence J Timmerman,43.11027778,-88.03444444
13546,MWH,Grant County International,47.21055556,-119.32111111
13547,MWL,Mineral Wells Regional,32.78166667,-98.06027778
13548,MWM,Windom Municipal,43.91333333,-95.10944444
13549,MWO,Middletown Regional/Hook Field,39.53166667,-84.39638889
13553,MXC,Monticello Airport,37.93722222,-109.34638889
13554,MXE,Laurinburg-Maxton,34.78833333,-79.37444444
13555,MXF,Maxwell AFB,32.38,-86.365
13556,MXG,Marlboro Airport,42.34305556,-71.50888889
13564,MXY,McCarthy Airport,61.43777778,-142.9025
13570,MYF,Montgomery Gibbs Executive,32.81583333,-117.13944444
13572,MYH,Cliff Dwellers,36.73444444,-111.75277778
13574,MYK,May Creek Airport,61.33611111,-142.68583333
13575,MYL,McCall Municipal,44.88861111,-116.10166667
13577,MYR,Myrtle Beach International,33.67972222,-78.92833333
13579,MYU,Mekoryuk Airport,60.3725,-166.27027778
13580,MYV,Yuba County,39.09777778,-121.56972222
13587,MZJ,Pinal Airpark,32.50972222,-111.32527778
13595,MZZ,Marion Municipal McKinney Field,40.49,-85.67972222
13596,N47,Pottstown Municipal,40.26055556,-75.67083333
13597,N87,Trenton-Robbinsville,40.21388889,-74.60166667
13599,NAD,Harriman-and-West,42.69638889,-73.17055556
13612,NBG,New Orleans NAS JRB,29.82722222,-90.02666667
13613,NBJ,Newburgh Airport,41.53333333,-72.04305556
13617,NBU,Glenview NAS,42.08333333,-87.81833333
13619,NC1,Gastonia Municipal,35.2025,-81.15
13620,NC2,Johnston Regional,35.54083333,-78.39027778
13621,NC3,Shelby-Cleveland County Regional,35.25583333,-81.60083333
13622,NC4,Currituck County Regional,36.4,-76.01555556
13623,NC5,Duplin County,35.0,-77.98166667
13629,NCN,Chenega Bay,60.07861111,-147.99472222
13630,NCO,Quonset State Air Reserve National Guard Helipad,41.59944444,-71.41666667
13632,NCQ,Dobbins ARB,33.91444444,-84.51416667
13637,ND1,Robert Odegaard Field,46.64861111,-96.99888889
13645,NE1,Gothenburg Municipal,40.92555556,-100.14666667
13646,NE2,Blair Exec,41.41472222,-96.10888889
13647,NEA,Glynco NAS,31.25055556,-81.47611111
13650,NEL,Lakehurst/Maxfield Field,40.035,-74.35222222
13655,NEW,Lakefront,30.04194444,-90.02777778
13656,NFL,Fallon NAS,39.41777778,-118.69861111
13659,NGC,North Rim,36.18333333,-112.13333333
13662,NGF,Kaneohe Bay MCAS,21.45055556,-157.76805556
13663,NGM,Agana NAS,13.44972222,144.75
13665,NGP,Corpus Christi NAS,27.69277778,-97.29027778
13667,NGU,Norfolk NS,36.9375,-76.28916667
13668,NGZ,Alameda NAS,37.79055556,-122.32555556
13671,NHK,Patuxent River NAS,38.28638889,-76.41
13674,NHZ,Brunswick Executive,43.89222222,-69.93888889
13676,NIB,Nikolai Airport,63.01861111,-154.35833333
13678,NIE,Niblack Airport,55.06666667,-132.14583333
13681,NIN,Ninilchik Airport,60.02027778,-151.58944444
13682,NIP,Jacksonville NAS,30.23166667,-81.67861111
13685,NJ1,Pine Valley,39.77833333,-74.94777778
13686,NJ2,Eagles Nest,39.66555556,-74.30805556
13689,NJK,El Centro NAF,32.82666667,-115.66861111
13693,NKI,Naukiti Airport,55.875,-133.22083333
13697,N1C,Cherry Point MCAS,34.90305556,-76.88083333
13698,NKV,Nichin Cove Seaplane Base,55.85,-133.21666667
13700,NKX,Miramar MCAS,32.86861111,-117.1425
13702,NLC,Lemoore NAS,36.33305556,-119.95222222
13704,NLG,Nelson Lagoon Airport,56.0075,-161.16027778
13710,NME,Nightmute Airport,60.46916667,-164.70416667
13714,NNK,Naknek Airport,58.73472222,-157.02527778
13715,NNL,Nondalton Airport,59.98027778,-154.83916667
13725,NOT,Gnoss Field,38.14361111,-122.55722222
13728,NPA,Pensacola NAS,30.35333333,-87.31805556
13731,NPT,Newport State,41.5325,-71.28166667
13732,NQA,Millington Memphis,35.35666667,-89.87055556
13733,NQI,Kingsville NAS,27.50777778,-97.80944444
13736,NQX,Key West NAS,24.57472222,-81.68666667
13739,NRB,Mayport NS,30.39138889,-81.42444444
13740,NRI,Grand Lake Regional,36.5775,-94.86194444
13743,NRR,Roosevelt Roads NAS,18.24972222,-65.63555556
13747,NSE,Whiting Field NAS North,30.7225,-87.02388889
13748,NSF,Joint Base Andrews,38.81083333,-76.86694444
13750,1FL,Space Florida Launch Landing Facility,28.615,-80.69444444
13756,NTD,Point Mugu NAS,34.12027778,-119.12083333
13763,NTU,Oceana NAS,36.82277778,-76.03194444
13767,NUI,Nuiqsut Airport,70.20972222,-151.00638889
13768,NUL,Nulato Airport,64.72944444,-158.07416667
13769,NUN,Saufley Field NOLF,30.46972222,-87.33805556
13770,NUP,Nunapitchuk Airport,60.90611111,-162.44055556
13771,NUQ,Moffett Federal Airfield,37.41611111,-122.04916667
13772,NUW,Whidbey Island NAS,48.35194444,-122.65583333
13773,NV1,Perkins Field,36.56805556,-114.44333333
13775,NVD,Nevada Municipal,37.8525,-94.30472222
13780,NXX,Willow Grove NAS JRB,40.19972222,-75.14805556
13781,NY1,Kingston Ulster,41.98527778,-73.96444444
13782,NY2,Oswego County,43.35083333,-76.38805556
13783,NY3,F and F Airpark Inc,42.45,-75.01638889
13784,NYC,New York City Metropolitan Area,40.72722222,-73.92666667
13785,NYL,Yuma MCAS/Yuma International,32.65666667,-114.60611111
13788,VQQ,Cecil,30.21666667,-81.875
13789,NZJ,El Toro MCAS,33.6675,-117.71833333
13790,NZW,South Weymouth NAS,42.14861111,-70.94027778
13791,NZY,North Island NAS,32.69833333,-117.21305556
13792,O85,Benton Field,40.57361111,-122.40722222
13795,OAJ,Albert J Ellis,34.82916667,-77.61222222
13796,OAK,Oakland International,37.72138889,-122.22111111
13805,OBT,Garrett County,39.58083333,-79.33583333
13806,OBU,Kobuk Airport,66.91222222,-156.89722222
13808,OCE,Ocean City Municipal,38.31055556,-75.12388889
13809,OCF,Ocala International-Jim Taylor Field,29.17194444,-82.22416667
13810,OCH,Nacogdoches A L Mangham Jr Regional,31.57777778,-94.71
13811,OCI,Thumb Bay,60.2,-147.81666667
13813,OCN,Bob Maxwell Memorial Airfield,33.21805556,-117.35138889
13814,OCW,Washington Warren,35.57055556,-77.04972222
13819,ODM,Oakland Airport,39.40666667,-79.41388889
13821,ODW,Delaurentis,48.25166667,-122.67361111
13824,OFF,Offutt AFB,41.11944444,-95.90861111
13825,OFK,Norfolk Regional/Karl Stefan Memorial Field,41.98555556,-97.435
13826,OFU,Ofu Airport,-14.18444444,-169.67
13827,OGA,Searle Field,41.11944444,-101.76972222
13828,OGB,Orangeburg Municipal,33.45694444,-80.85944444
13829,OGD,Ogden-Hinckley,41.19472222,-112.01277778
13830,OGG,Kahului Airport,20.90277778,-156.42611111
13832,OGS,Ogdensburg International,44.68222222,-75.46333333
13833,OH1,Fayette County,39.57027778,-83.42055556
13834,OH2,Bellefontaine Regional,40.37222222,-83.81916667
13835,OH3,Ross County,39.44055556,-83.02305556
13836,OH4,Union County,40.22444444,-83.35166667
13837,OH5,Cincinnati - Blue Ash,39.24666667,-84.38888889
13838,OH6,Portage County,41.21027778,-81.25166667
13839,OH7,Kent State University,41.15138889,-81.415
13841,OHC,Northeast Cape AFS,63.32638889,-168.96888889
13845,OIC,Eaton,42.56638889,-75.52416667
13848,OJC,Johnson County Executive,38.8475,-94.7375
13851,OKC,Okc Will Rogers International,35.3925,-97.60222222
13854,OKK,Kokomo Municipal,40.52777778,-86.05972222
13861,OLE,Cattaraugus County-Olean,42.24111111,-78.37138889
13862,OLF,L. M. Clayton,48.09444444,-105.575
13863,OLH,Old Harbor Airport,57.21833333,-153.26972222
13865,OLM,Olympia Regional,46.96944444,-122.9025
13868,OLS,Nogales International,31.41777778,-110.84777778
13869,OLU,Columbus Municipal,41.44861111,-97.34083333
13870,OLV,Olive Branch Taylor Field,34.97888889,-89.78694444
13871,OMA,Eppley Airfield,41.30305556,-95.89388889
13873,OME,Nome Airport,64.51055556,-165.44472222
13876,OMK,Omak Airport,48.46444444,-119.51805556
13881,ONA,Winona Municipal/Max Conrad Field,44.07972222,-91.71166667
13884,ONH,Albert S Nader Regional,42.52472222,-75.06444444
13886,ONL,The O'Neill Municipal-John L. Baker Field,42.46944444,-98.68777778
13887,ONM,Socorro Municipal,34.0225,-106.90305556
13888,ONN,Onion Bay Airport,58.06805556,-153.25388889
13889,ONO,Ontario Municipal,44.01944444,-117.01305556
13890,ONP,Newport Municipal,44.58027778,-124.05805556
13891,ONT,Ontario International,34.05611111,-117.60111111
13893,OOB,Cobol Alaska/Scaled/,57.48333333,-135.86666667
13894,OOK,Toksook Bay,60.54138889,-165.08722222
13898,OPF,Miami Opa Locka Executive,25.90611111,-80.27833333
13899,OPH,Ophir Airport,63.14583333,-156.52888889
13901,OQA,McDonald Lake Airport,55.93722222,-131.81277778
13902,OQB,Bible Camp Airport,57.92638889,-156.08333333
13903,OQC,Cinder River Lodge Airport,57.06666667,-157.81416667
13905,OQF,Lemesurier Island Airport,58.28444444,-136.08472222
13906,OQG,Tracy Arm Airport,57.91138889,-133.40222222
13908,OQI,Vrems Airport,57.85694444,-157.08666667
13909,OQK,Akolik Airport,68.98333333,-163.44555556
13910,OQL,Mels Airport,56.23333333,-160.075
13911,OQM,Meshik Airport,56.76666667,-158.08527778
13912,OQN,Telaquana Lake Airport,60.95527778,-153.9075
13913,OQO,Chelatna Lake Lodge Airport,62.43416667,-151.41472222
13914,OQP,Pumice Airport,57.17833333,-157.73333333
13915,OQQ,Points Alsworth,60.18333333,-154.33388889
13916,OQR,Twin Lakes Airport,60.65277778,-154.03611111
13917,OQS,Sandy Airport,56.23333333,-160.22583333
13920,OQV,Shirleyville Airport,61.01361111,-151.40694444
13921,OQW,Doug Carney Strip Airport,61.43416667,-157.05
13922,OQX,Shisholik Airport,67.0,-162.83333333
13923,OQY,Camp Sivinuvik,66.88333333,-161.48333333
13924,OQZ,American Creek Airport,62.04333333,-158.25638889
13925,OR1,Grants Pass Airport,42.51,-123.38805556
13926,OR2,Siletz Bay State,44.87666667,-124.02861111
13927,OR3,Florence Municipal,43.98277778,-124.11138889
13930,ORD,Chicago O'Hare International,41.97694444,-87.90805556
13931,ORF,Norfolk International,36.89472222,-76.20111111
13933,ORH,Worcester Regional,42.26722222,-71.87555556
13934,ORI,Port Lions Airport,57.885,-152.8475
13936,ORL,Orlando Exec,28.54555556,-81.33305556
13940,ORT,Northway Airport,62.96111111,-141.92805556
13942,ORV,Robert/Bob/Curtis Memorial,66.8175,-161.02222222
13946,OSB,Grand Glaize - Osage Beach,38.11055556,-92.68055556
13947,OSC,Oscoda-Wurtsmith,44.45166667,-83.39416667
13949,OSH,Wittman Regional,43.98611111,-88.55638889
13958,OSU,Ohio State University,40.07944444,-83.07333333
13959,OSX,Kosciusko/Attala County,33.09027778,-89.54194444
13963,OTG,Worthington Municipal,43.655,-95.57916667
13964,OTH,Southwest Oregon Regional,43.41694444,-124.24694444
13965,OTM,Ottumwa Regional,41.10722222,-92.44722222
13968,OTS,Anacortes Airport,48.49861111,-122.6625
13970,OTZ,Ralph Wien Memorial,66.88916667,-162.60666667
13976,OUN,University of Oklahoma/Max Westheimer,35.23944444,-97.47305556
13981,OVE,Oroville Municipal,39.48777778,-121.62194444
13982,OWA,Owatonna Degner Regional,44.12305556,-93.25888889
13983,OWB,Owensboro Daviess County Regional,37.73972222,-87.16722222
13984,OWD,Norwood Memorial,42.19055556,-71.17305556
13987,OXC,Waterbury Oxford,41.47833333,-73.13527778
13988,OXR,Oxnard,34.20083333,-119.20722222
13989,OXV,Knoxville Municipal,41.30166667,-93.11277778
13994,OYS,Yosemite National Park Airport,37.75,-119.58333333
13995,OZA,Ozona Municipal,30.73527778,-101.20222222
13999,OZR,Cairns AAF,31.27583333,-85.71333333
14000,PA1,Husky Haven,41.78888889,-75.89
14001,PA2,Bedford County,40.08611111,-78.51361111
14004,PAE,Seattle Paine Field International,47.90722222,-122.28222222
14006,PAH,Barkley Regional,37.06111111,-88.7725
14007,PAK,Port Allen,21.89694444,-159.60305556
14009,PAM,Tyndall AFB,30.06944444,-85.57555556
14011,PAO,Palo Alto Airport,37.46111111,-122.115
14013,PAQ,Warren Bud Woods Palmer Municipal,61.595,-149.08861111
14021,PBA,Point Barrow LRRS,71.33861111,-156.63277778
14024,PBF,Pine Bluff Regional Airport Grider Field,34.17444444,-91.93555556
14025,PBG,Plattsburgh International,44.65083333,-73.46805556
14027,PBI,Palm Beach International,26.68305556,-80.09555556
14028,PBK,Pack Creek Airport,57.8,-134.7
14034,PBX,Pike County Hatcher Field,37.56194444,-82.56638889
14037,PCA,Portage Creek Airport,58.90638889,-157.71111111
14039,PCD,Prairie Du Chien Municipal,43.01916667,-91.12361111
14040,PCE,Painter Creek Airport,57.15388889,-157.39694444
14042,PCK,Porcupine Creek Airport,67.23777778,-150.28611111
14044,PCT,Princeton Airport,40.39916667,-74.65888889
14046,PDB,Pedro Bay Airport,59.79694444,-154.13
14050,PDK,Dekalb Peachtree,33.87583333,-84.30222222
14054,PDT,Eastern Oregon Regional at Pendleton,45.695,-118.84333333
14057,PDX,Portland International,45.58861111,-122.59805556
14062,PEC,Pelican Seaplane Base,57.95,-136.23333333
14070,PEQ,Pecos Municipal,31.3825,-103.51083333
14075,PFA,Paf Warren Airport,58.72694444,-156.94333333
14077,PFD,Port Frederick Airport,57.95,-135.65
14078,PFN,Bay County,30.2125,-85.68194444
14081,PGA,Page Municipal,36.92611111,-111.44833333
14082,PGD,Punta Gorda Airport,26.91861111,-81.99083333
14087,PGL,Jackson County,30.37638889,-88.49527778
14088,PGM,Port Graham Airport,59.34861111,-151.83027778
14089,PGO,Stevens Field,37.28638889,-107.05611111
14091,PGS,Peach Springs Dirt Strip,35.52833333,-113.24666667
14092,PGV,Pitt Greenville,35.63555556,-77.38416667
14096,PHD,Harry Clever Field,40.47027778,-81.42
14098,PHF,Newport News/Williamsburg International,37.12638889,-76.49888889
14100,PHL,Philadelphia International,39.87416667,-75.23666667
14101,PHN,St. Clair County International,42.91083333,-82.52888889
14102,PHO,Point Hope Airport,68.34805556,-166.79916667
14105,PHT,Henry County,36.33583333,-88.38444444
14107,PHX,Phoenix Sky Harbor International,33.43361111,-112.01194444
14108,PIA,General Downing - Peoria International,40.65972222,-89.68888889
14109,PIB,Hattiesburg-Laurel Regional,31.46722222,-89.33694444
14112,PIE,St Pete Clearwater International,27.90861111,-82.68638889
14113,PIH,Pocatello Regional,42.89861111,-112.605
14114,PII,Phillips Field,64.85,-147.78666667
14116,PIM,Harris County,32.84055556,-84.8825
14119,PIP,Pilot Point Airport,57.58027778,-157.57194444
14120,PIR,Pierre Regional,44.38638889,-100.29583333
14122,PIT,Pittsburgh International,40.49138889,-80.23277778
14125,PIZ,Point Lay LRRS,69.73277778,-163.00527778
14126,PJB,Payson Airport,34.25694444,-111.33916667
14129,PJS,Port San Juan Airport,60.05,-148.06666667
14130,PKA,Napaskiak Airport,60.70277778,-161.77833333
14131,PKB,Mid-Ohio Valley Regional,39.345,-81.43916667
14133,PKD,Park Rapids Municipal-Konshok Field,46.90111111,-95.07305556
14143,PLB,Clinton County,44.68833333,-73.52111111
14147,PLK,M Graham Clark Downtown,36.62583333,-93.22888889
14150,PLN,Pellston Regional Emmet County,45.57083333,-84.79666667
14157,PLY,Plymouth Municipal,41.365,-86.30027778
14160,PMB,Pembina Municipal,48.9425,-97.24055556
14162,PMD,Palmdale USAF Plant 42,34.62944444,-118.08444444
14165,PMH,Greater Portsmouth Regional,38.84055556,-82.84722222
14167,PML,Port Moller Airport,56.00611111,-160.56083333
14173,PMU,Paimiut Airport,61.96666667,-160.23333333
14180,PNC,Ponca City Regional,36.73194444,-97.09972222
14182,PNE,Northeast Philadelphia,40.08222222,-75.01333333
14183,PNF,Peterson's Point Airport,58.68333333,-156.83333333
14193,PNS,Pensacola International,30.47277778,-87.18805556
14194,PNX,Sherman-Denison Airport,33.7,-96.66666667
14197,POB,Pope AAF,35.17083333,-79.01444444
14198,POC,Brackett Field,34.09166667,-117.78166667
14199,POD,Port Frederick Airport,58.11666667,-135.5
14200,POE,Maks AAF,31.04777778,-93.19388889
14201,POF,Hayes Field,36.71111111,-90.31388889
14203,POH,Pocahontas Municipal,42.74277778,-94.64722222
14208,POQ,Polk Inlet Airport,55.2,-132.23333333
14212,POU,Hudson Valley Regional,41.62666667,-73.88416667
14215,POY,Powell Municipal,44.86722222,-108.79333333
14218,PPC,Prospect Creek Airport,66.81416667,-150.64361111
14219,PPD,Palmas del Mar Airstrip,18.15,-65.83333333
14221,PPF,Tri City,37.33083333,-95.50611111
14222,PPG,Pago Pago International,-14.33166667,-170.71138889
14223,PPM,Pompano Beach Airpark,26.24722222,-80.11111111
14229,PPV,Port Protection Airport,56.32916667,-133.60833333
14231,PQI,Presque Isle International,46.685,-68.04694444
14234,PQS,Pilot Station Airport,61.96138889,-162.94222222
14236,PRB,Paso Robles Municipal,35.67805556,-120.6275
14237,PRC,Prescott Regional Ernest A Love Field,34.65472222,-112.41916667
14238,PRD,Pine Ridge Airport,43.02361111,-102.51666667
14244,PRT,Coast Guard Heliport,58.41083333,-134.95638889
14247,PRX,Cox Field,33.63666667,-95.45083333
14249,PRZ,Prineville Airport,44.28777778,-120.90555556
14251,PSB,Mid State,40.88444444,-78.08722222
14252,PSC,Tri Cities,46.26472222,-119.11888889
14254,PSE,Mercedita,18.00888889,-66.56444444
14255,PSF,Pittsfield Municipal,42.4275,-73.29083333
14256,PSG,Petersburg James A Johnson,56.80138889,-132.94611111
14258,PSK,New River Valley,37.13722222,-80.67861111
14259,PSM,Portsmouth International at Pease,43.07805556,-70.82333333
14260,PSN,Palestine Municipal,31.77972222,-95.70638889
14262,PSP,Palm Springs International,33.82972222,-116.50666667
14265,PSX,Palacios Municipal,28.7275,-96.25083333
14268,PTA,Port Alsworth Airport,60.20444444,-154.31888889
14269,PTC,Port Alice Airport,55.78333333,-133.6
14270,PTD,Port Alexander Airport,56.24722222,-134.64638889
14273,PTH,Port Heiden Airport,56.95916667,-158.63333333
14275,PTK,Oakland County International,42.66555556,-83.41833333
14276,PTL,Port Armstrong Airport,56.29611111,-134.66138889
14277,PTN,Harry P Williams Memorial,29.70944444,-91.33888889
14279,PTR,Pleasant Harbour Airport,57.83333333,-153.25
14280,PTS,Atkinson Municipal,37.45,-94.73111111
14281,PTT,Pratt Regional,37.7025,-98.74694444
14282,PTU,Platinum Airport,59.01777778,-161.82722222
14283,PTV,Porterville Municipal,36.02944444,-119.06277778
14284,PTW,Heritage Field,40.23944444,-75.55666667
14288,PUB,Pueblo Memorial,38.29,-104.49805556
14289,PUC,Carbon County Regional/Buck Davis Field,39.61388889,-110.75166667
14295,PUL,Port of Poulsbo Marina Moorage Seaplane Base,47.73388889,-122.64722222
14296,PUO,Prudhoe Bay Airport,70.25194444,-148.34277778
14303,PUW,Pullman Moscow Regional,46.74166667,-117.11166667
14306,PVC,Provincetown Municipal,42.07222222,-70.22083333
14307,PVD,Rhode Island Tf Green International,41.72222222,-71.42777778
14308,PVF,Placerville Airport,38.72416667,-120.75333333
14314,PVU,Provo Municipal,40.21888889,-111.7225
14315,PVW,Hale County,34.16805556,-101.71722222
14316,PVY,Pope Vanoy Airport,59.31666667,-154.91666667
14317,PVZ,Casement,41.73527778,-81.22055556
14318,PWA,Wiley Post,35.53388889,-97.64722222
14320,PWK,Chicago Executive,42.11416667,-87.90166667
14321,PWM,Portland International Jetport,43.64555556,-70.30861111
14322,PWR,Big and Little Port Walter,56.38333333,-134.65
14323,PWT,Bremerton National,47.49027778,-122.76472222
14327,PYA,Port Ashton Airport,60.0575,-148.05111111
14331,PYL,Perry Island Seaplane Base,60.68583333,-147.91666667
14332,PYM,Plymouth Municipal,41.90888889,-70.7275
14341,QAF,Jackpot/Hayden Field,41.97583333,-114.65805556
14344,QAJ,San Carlos Apache,33.35305556,-110.66722222
14345,QAK,Erie Ottawa International,41.51638889,-82.86944444
14346,QAL,Kelleys Island Land Field,41.60305556,-82.685
14347,LLX,Caledonia County,44.56916667,-72.01805556
14348,QAS,Astrodomain Helipad,29.67777778,-95.41194444
14352,QAX,Marina del Ray Airport,33.96666667,-118.45
14358,QBH,Jackass Aeropark,36.63472222,-116.4125
14359,QBI,Oman Ranch,38.78055556,-110.32916667
14360,QBM,Put-In-Bay Airport,41.63666667,-82.82833333
14361,QBN,Middle Bass Island Airport,41.68833333,-82.80805556
14365,QBT,Indian Creek Usfs,44.76111111,-115.10722222
14366,QBX,Abilene Airport,38.9,-97.23333333
14367,QBY,North Bass Island Airport,41.71805556,-82.82111111
14371,CJR,Culpeper Regional,38.52555556,-77.85972222
14375,QCT,Levelland Airport,33.55,-102.36666667
14377,QCW,Crane Island Airport,48.6,-123.0
14378,QCX,Blue Ridge,36.62972222,-80.01666667
14383,QEM,Emerald Bay Airport,33.55833333,-117.71111111
14386,QFX,Camp Fox,33.40027778,-118.38333333
14387,QGS,Grognet Seaplane Base,47.16666667,-88.5
14388,QHI,Astroworld Helipad,29.68361111,-95.5
14391,QHO,Houston Metro-/Ho,29.81416667,-95.30916667
14392,QIR,Isle Royale National Park,47.83333333,-88.83333333
14395,QKV,Kona Keahole,19.64722222,-156.01194444
14397,QMA,Cobb County International McCollum Field,34.01305556,-84.59694444
14399,QMH,Marriot Helipad Hou.,29.69777778,-95.4075
14400,QMN,Mansfield Municipal,42.00083333,-71.19805556
14406,QOR,Orange County,38.24666667,-78.04722222
14409,QPO,Post Oak Manor,29.74111111,-95.45638889
14410,QPT,Pittsfield Municipal,44.76861111,-69.37444444
14412,QQB,Keyes Point Airport,60.15,-154.61666667
14413,QQC,Nimiuk Point Airport,66.78333333,-162.01666667
14414,QQD,Nashua Street Heliport,42.3675,-71.06666667
14415,QQE,Sealing Point Airport,67.11666667,-163.75
14417,QQG,Carroll County Regional/Jack B. Poage Field,39.60833333,-77.00777778
14420,QQJ,Stevensville Airport,46.525,-114.05277778
14422,QQL,Boundary County,48.72583333,-116.29527778
14423,QQM,Shingletown Airport,40.52222222,-121.81666667
14424,QQN,Woodlake Airport,36.39888889,-119.10694444
14427,QQQ,Nevada County,39.22416667,-121.0025
14430,QQT,Atlanta Regional Falcon Field,33.35777778,-84.5725
14431,QQU,Window Rock Airport,35.65194444,-109.0675
14434,QQX,Healdsburg Municipal,38.65277778,-122.89861111
14435,QQY,San Marcos Regional,29.89277778,-97.86277778
14438,QRD,Redondo Beach Airport,33.81694444,-118.36666667
14441,QSO,Southbridge Municipal,42.10111111,-72.03888889
14444,WPO,North Fork Valley,38.83138889,-107.64583333
14447,RAC,Batten International,42.76111111,-87.81388889
14454,RAL,Riverside Municipal,33.95194444,-117.445
14457,RAP,Rapid City Regional,44.04888889,-103.06138889
14461,RAX,Greely Helipad,40.31694444,-74.03805556
14464,RBB,Randy Field,57.51638889,-157.38777778
14465,RBD,Dallas Executive,32.67916667,-96.86666667
14466,RBF,Big Bear City Airport,34.26388889,-116.85611111
14467,RBG,Roseburg Regional,43.23944444,-123.35583333
14468,RBH,Brooks Lodge Airport,58.55,-155.8
14469,RBL,Red Bluff Municipal,40.15027778,-122.25222222
14470,RBN,Fort Jefferson Airport,24.62861111,-82.87333333
14474,RBY,Ruby Airport,64.72722222,-155.47
14475,RCA,Ellsworth AFB,44.145,-103.10361111
14477,RCE,Roche Harbor Airport,48.61222222,-123.13861111
14482,RCT,Miller Field,43.89166667,-85.51666667
